name,family,asset,asset_idx,lookback,feature_kind,mode,lag_signal,min_score,avg_score,last_score,positive_windows,avg_mean_pl,avg_sharpe,top_n,z_window,entry_z,exit_z,top_k
CTGI_absolute_reversal_40_lag,single_asset_return,CTGI,25.0,40.0,absolute,reversal,True,-21.190335490000052,-5.3461449085219845,-4.175524309999946,1,-3.2182135125000055,-0.1774747258226974,,,,,
FWWG_relative_momentum_60_lag,single_asset_return,FWWG,36.0,60.0,relative,momentum,True,-21.20035630999997,-11.191338369999945,-7.773605640000005,0,-11.191338369999945,-1.1930913376253725,,,,,
ALGO_relative_momentum_5_lag,single_asset_return,ALGO,0.0,5.0,relative,momentum,True,-21.20988994999949,77.83825565537549,-21.20988994999949,2,87.98095248299946,1.379989773765841,,,,,
AMRP_absolute_reversal_2_lag,single_asset_return,AMRP,5.0,2.0,absolute,reversal,True,-21.243798619999943,0.16028790380383667,-0.4242835699999887,1,1.724511830000089,0.11656036489606372,,,,,
EELT_absolute_reversal_3_lag,single_asset_return,EELT,37.0,3.0,absolute,reversal,True,-21.245799670000068,-3.8222922234722736,23.178450016111217,1,-1.4819040275000752,-0.030030661232991085,,,,,
RTTH_absolute_reversal_10_cur,single_asset_return,RTTH,18.0,10.0,absolute,reversal,False,-21.24694742000005,-5.264762505642418,5.666547867430389,1,-2.9831165625000122,-0.1337676928473769,,,,,
RRES_absolute_reversal_40_cur,single_asset_return,RRES,24.0,40.0,absolute,reversal,False,-21.253870249999892,-4.818786555825667,0.0043952389937080005,3,-1.8053691424999352,-0.12263634072473117,,,,,
AETS_absolute_reversal_10_cur,single_asset_return,AETS,39.0,10.0,absolute,reversal,False,-21.290798660000053,-8.339562770848104,1.4525014166074324,1,-6.39959434999996,-0.31992116199379805,,,,,
AENO_relative_momentum_20_cur,single_asset_return,AENO,1.0,20.0,relative,momentum,False,-21.319449800000076,-6.014567144656423,-6.5356250100000945,1,-4.633536549999999,-0.41571527933306696,,,,,
HTRK_absolute_momentum_5_cur,single_asset_return,HTRK,44.0,5.0,absolute,momentum,False,-21.33374872999998,-6.879486540644486,0.0029927891319102536,2,-6.395656009999977,-0.599515348559831,,,,,
ANSO_resid_reversal_top10_w40_e1.0_x0.0_cur,residual_z,ANSO,16.0,,,reversal,False,-21.34924236999994,-15.935537092499967,-12.957601320000032,0,-15.935537092499967,-1.2688378648261531,10.0,40.0,1.0,0.0,
BLBT_absolute_momentum_5_lag,single_asset_return,BLBT,41.0,5.0,absolute,momentum,True,-21.353964930000103,-11.449603577500008,-21.353964930000103,0,-11.449603577500008,-1.3977132604677704,,,,,
GARI_absolute_momentum_20_cur,single_asset_return,GARI,29.0,20.0,absolute,momentum,False,-21.36057224999997,-1.5059134061682462,-21.36057224999997,3,1.3122856000000267,0.075556489405874,,,,,
DUCT_absolute_reversal_40_cur,single_asset_return,DUCT,9.0,40.0,absolute,reversal,False,-21.408045340000008,-9.178350427996616,0.2627784508044673,2,-7.278743410000052,-0.5471496839401586,,,,,
MDGI_absolute_reversal_3_cur,single_asset_return,MDGI,22.0,3.0,absolute,reversal,False,-21.408129440000067,-7.721183966427342,-10.153423319999947,1,-6.142067940000025,-0.44195869658619374,,,,,
ILVX_absolute_reversal_5_lag,single_asset_return,ILVX,46.0,5.0,absolute,reversal,True,-21.41196050000013,-8.159964168997915,-3.9430507100000067,1,-7.106511715000066,-0.7194484490113529,,,,,
NWIG_relative_reversal_10_cur,single_asset_return,NWIG,20.0,10.0,relative,reversal,False,-21.432856009999814,-6.838574475953243,0.022643861213599726,2,-5.023419169999935,-0.3533744979697993,,,,,
RRES_absolute_reversal_3_lag,single_asset_return,RRES,24.0,3.0,absolute,reversal,True,-21.44231336999981,2.268102393963476,-21.44231336999981,2,5.642323352499959,0.28772605802271917,,,,,
ALGO_relative_momentum_40_cur,single_asset_return,ALGO,0.0,40.0,relative,momentum,False,-21.451584469999506,15.080489091043084,-21.451584469999506,3,34.6181814110004,0.5309927397443472,,,,,
ALUT_relative_reversal_3_lag,single_asset_return,ALUT,26.0,3.0,relative,reversal,True,-21.466867550000117,-2.4041286464127554,-6.115903770000041,2,-0.878026950000067,-0.13043794596788805,,,,,
ACAC_absolute_reversal_20_cur,single_asset_return,ACAC,27.0,20.0,absolute,reversal,False,-21.469194219999935,-10.52305457768209,0.20358903927155395,1,-9.750690102500005,-0.7745455313538526,,,,,
LSST_relative_momentum_60_lag,single_asset_return,LSST,2.0,60.0,relative,momentum,True,-21.476991689999867,-3.020826390817737,-3.3354608599998756,1,-1.3497594599999228,-0.11295174810530464,,,,,
RTTH_absolute_reversal_10_lag,single_asset_return,RTTH,18.0,10.0,absolute,reversal,True,-21.497688600000075,-2.6429998609323766,15.435954972256969,2,1.2876950124999347,0.11157039947922665,,,,,
ULXY_absolute_momentum_10_lag,single_asset_return,ULXY,40.0,10.0,absolute,momentum,True,-21.544506739999925,-17.768623885000007,-20.17509623000002,0,-17.768623885000007,-0.9311716665004677,,,,,
FWWG_relative_reversal_2_cur,single_asset_return,FWWG,36.0,2.0,relative,reversal,False,-21.546344019999932,-9.74113962,-8.184979560000029,0,-9.74113962,-1.0383030958651398,,,,,
ALUT_relative_momentum_20_cur,single_asset_return,ALUT,26.0,20.0,relative,momentum,False,-21.55081147000017,-20.419712955000115,-21.55081147000017,0,-20.419712955000115,-1.5778320091032882,,,,,
FWWG_absolute_momentum_20_cur,single_asset_return,FWWG,36.0,20.0,absolute,momentum,False,-21.58546063999993,-9.931881175000004,-21.58546063999993,0,-9.931881175000004,-1.1319208984688545,,,,,
CTGI_relative_momentum_3_cur,single_asset_return,CTGI,25.0,3.0,relative,momentum,False,-21.599271150000078,-7.736215224810081,-21.599271150000078,1,-5.654771062500033,-0.24837132737752818,,,,,
BENI_relative_reversal_2_cur,single_asset_return,BENI,42.0,2.0,relative,reversal,False,-21.599446050000044,-10.425698342279246,-15.422205180000201,1,-10.381750110000104,-1.5280186909527846,,,,,
NWIG_relative_reversal_20_cur,single_asset_return,NWIG,20.0,20.0,relative,reversal,False,-21.613267330000028,-1.5851103878852237,18.035617050681534,2,1.1600025549999522,0.12342695059161235,,,,,
EELT_resid_momentum_top10_w40_e1.0_x0.0_cur,residual_z,EELT,37.0,,,momentum,False,-21.62975953000003,-8.274494033305059,2.572905326779662,1,-6.4275809149999805,-0.4228405480398373,10.0,40.0,1.0,0.0,
GARI_absolute_reversal_20_cur,single_asset_return,GARI,29.0,20.0,absolute,reversal,False,-21.63221817999998,-3.1740234451963745,14.713191569214436,1,-1.6535143999999757,-0.0999306360776342,,,,,
BLBT_absolute_momentum_3_cur,single_asset_return,BLBT,41.0,3.0,absolute,momentum,False,-21.64208889000016,-8.167661322500063,-21.64208889000016,0,-8.167661322500063,-1.0087800800212245,,,,,
CTGI_resid_momentum_top10_w20_e0.5_x0.0_cur,residual_z,CTGI,25.0,,,momentum,False,-21.654253780000037,-1.7050705423112205,-11.529174450000019,1,-0.13468410000000075,-0.05921925005559675,10.0,20.0,0.5,0.0,
CCNS_relative_reversal_10_lag,single_asset_return,CCNS,32.0,10.0,relative,reversal,True,-21.670990090000114,-3.977170016814714,-21.670990090000114,3,0.12953554999996175,-0.046922415789752314,,,,,
ILVX_relative_reversal_40_lag,single_asset_return,ILVX,46.0,40.0,relative,reversal,True,-21.706714930000107,-11.902041557795327,-21.706714930000107,1,-10.98071991500003,-1.2071087052089147,,,,,
DIHO_absolute_momentum_40_cur,single_asset_return,DIHO,17.0,40.0,absolute,momentum,False,-21.710937709999897,-10.043290526799144,-21.710937709999897,1,-9.980367204999936,-0.7892102705843952,,,,,
RCRI_absolute_reversal_5_cur,single_asset_return,RCRI,30.0,5.0,absolute,reversal,False,-21.713740229999996,12.95795549598461,-21.713740229999996,2,15.60990179999996,0.715275828689951,,,,,
ALUT_resid_momentum_top10_w20_e0.5_x0.0_cur,residual_z,ALUT,26.0,,,momentum,False,-21.718713680000054,-15.679612992500019,-21.718713680000054,0,-15.679612992500019,-1.3995142384274022,10.0,20.0,0.5,0.0,
ILVX_resid_reversal_top10_w10_e1.0_x0.0_cur,residual_z,ILVX,46.0,,,reversal,False,-21.7473187400001,-6.657423786373833,-16.468173670000088,2,-5.860037772500059,-0.6615077299726662,10.0,10.0,1.0,0.0,
DIHO_resid_momentum_top10_w40_e0.5_x0.0_cur,residual_z,DIHO,17.0,,,momentum,False,-21.747397229999997,-3.671628995423262,-21.747397229999997,2,-0.9148066250000078,-0.1508944948392642,10.0,40.0,0.5,0.0,
MSDP_relative_reversal_60_cur,single_asset_return,MSDP,12.0,60.0,relative,reversal,False,-21.77447888999999,-6.038938072372064,-5.525993459999991,2,-3.211665300000008,-0.2387510288221213,,,,,
SMAH_relative_reversal_40_lag,single_asset_return,SMAH,10.0,40.0,relative,reversal,True,-21.77697439999996,-13.726891862499938,-13.127013279999955,0,-13.726891862499938,-1.0316990174612723,,,,,
MDGI_relative_reversal_60_cur,single_asset_return,MDGI,22.0,60.0,relative,reversal,False,-21.78137257999997,-3.6468929092051012,-21.78137257999997,2,-0.5855937350000113,-0.03158566682336611,,,,,
ULXY_resid_momentum_top10_w20_e0.5_x0.0_cur,residual_z,ULXY,40.0,,,momentum,False,-21.803309119999994,-4.874596668404029,-21.803309119999994,2,-0.8107418774999617,-0.06847800182342886,10.0,20.0,0.5,0.0,
SPLZ_relative_momentum_5_lag,single_asset_return,SPLZ,19.0,5.0,relative,momentum,True,-21.804791329999915,-14.167542422499972,-6.7786309399999665,0,-14.167542422499972,-0.9479223368511568,,,,,
AMRP_relative_momentum_3_cur,single_asset_return,AMRP,5.0,3.0,relative,momentum,False,-21.805196330000182,-15.300358554999985,-18.208905209999884,0,-15.300358554999985,-0.9348695198970067,,,,,
ALUT_relative_reversal_2_lag,single_asset_return,ALUT,26.0,2.0,relative,reversal,True,-21.82120713000022,-10.425561183451695,-21.82120713000022,1,-8.702634675000063,-0.7358066095497295,,,,,
ILVX_resid_momentum_top10_w20_e1.0_x0.0_cur,residual_z,ILVX,46.0,,,momentum,False,-21.82989758999999,-5.509064923530834,-21.82989758999999,1,-4.56169824500004,-0.6075967844728851,10.0,20.0,1.0,0.0,
IHOZ_resid_reversal_top10_w40_e0.5_x0.0_cur,residual_z,IHOZ,34.0,,,reversal,False,-21.84264866000006,-1.3151379118888595,-21.84264866000006,2,1.22426269749998,0.114331576577754,10.0,40.0,0.5,0.0,
RRES_absolute_momentum_5_cur,single_asset_return,RRES,24.0,5.0,absolute,momentum,False,-21.84352020000002,-7.271583800350493,0.11532495149055773,2,-4.514270567500021,-0.3359896856321748,,,,,
AMRP_absolute_reversal_40_lag,single_asset_return,AMRP,5.0,40.0,absolute,reversal,True,-21.862959020000016,-9.123816236570478,0.38378466644600473,2,-7.342706180000059,-0.4681647295886734,,,,,
cross_sectional_reversal_w40_k15_lag,cross_sectional,,,40.0,,reversal,True,-21.86615238999996,32.66605174991633,2.7556709892451385,3,49.522780775000236,0.6586930149302056,,,,,15.0
BENI_absolute_momentum_10_cur,single_asset_return,BENI,42.0,10.0,absolute,momentum,False,-21.86814408000002,-12.289309424867088,-21.86814408000002,1,-11.597411020000004,-1.6825719599242566,,,,,
ALUT_absolute_momentum_3_cur,single_asset_return,ALUT,26.0,3.0,absolute,momentum,False,-21.882792560000045,-9.426913448509765,5.040612464248958,2,-6.803154152500008,-0.450955352813328,,,,,
BLBT_absolute_momentum_5_cur,single_asset_return,BLBT,41.0,5.0,absolute,momentum,False,-21.896538290000027,-13.479935257500003,-21.896538290000027,0,-13.479935257500003,-1.6403961206560136,,,,,
ACAC_relative_momentum_3_lag,single_asset_return,ACAC,27.0,3.0,relative,momentum,True,-21.902156529999893,-6.318733527220496,0.00017383976334173307,2,-4.817972357499925,-0.4357334539288038,,,,,
HUXZ_relative_reversal_5_lag,single_asset_return,HUXZ,8.0,5.0,relative,reversal,True,-21.905644539999958,-7.8006424995643995,-2.287480379999979,1,-7.576572347499928,-0.5630591660447861,,,,,
cross_sectional_reversal_w10_k3_lag,cross_sectional,,,10.0,,reversal,True,-21.905918139999848,64.0706516841675,168.44100041206516,3,72.64730725500021,1.7636498167543546,,,,,3.0
EORC_relative_reversal_3_lag,single_asset_return,EORC,13.0,3.0,relative,reversal,True,-21.933774479999883,-7.049167813626159,-14.196813479999946,2,-4.06578148749999,-0.31317252307954224,,,,,
CUBO_absolute_momentum_60_lag,single_asset_return,CUBO,14.0,60.0,absolute,momentum,True,-21.93509292000008,-3.8777583975940875,-21.93509292000008,2,-1.4066442724999888,-0.17722462480205203,,,,,
RRES_resid_momentum_top10_w10_e0.5_x0.0_cur,residual_z,RRES,24.0,,,momentum,False,-21.97059609,-6.457899144665127,-21.97059609,2,-2.883262717500002,-0.27899320186557514,10.0,10.0,0.5,0.0,
HUXZ_relative_momentum_20_cur,single_asset_return,HUXZ,8.0,20.0,relative,momentum,False,-21.982973800000092,-8.716703358341379,-16.297970999999997,2,-6.539885537500013,-0.5055773620111808,,,,,
HETT_relative_momentum_2_lag,single_asset_return,HETT,7.0,2.0,relative,momentum,True,-22.012260010000173,-5.039145983488045,-3.3430245700001433,1,-4.047877527500159,-0.4188752292397713,,,,,
ELLT_resid_momentum_top10_w10_e0.5_x0.0_cur,residual_z,ELLT,4.0,,,momentum,False,-22.025653349999974,-8.718881642368988,-22.025653349999974,2,-6.959619935000013,-0.6264855726319914,10.0,10.0,0.5,0.0,
RCRI_relative_reversal_20_cur,single_asset_return,RCRI,30.0,20.0,relative,reversal,False,-22.03745039999998,12.144738144507402,0.05985026421024712,3,17.309956014999987,0.7703489152004339,,,,,
MMBT_relative_reversal_5_cur,single_asset_return,MMBT,21.0,5.0,relative,reversal,False,-22.051974569999892,25.422925913350714,52.93211316709194,3,32.569137677500066,1.3298417090863968,,,,,
NPCK_absolute_reversal_40_cur,single_asset_return,NPCK,11.0,40.0,absolute,reversal,False,-22.069716180000032,-6.163106146966049,0.38207654682217973,2,-4.643944850000039,-0.40333845309980065,,,,,
IHOZ_relative_reversal_40_lag,single_asset_return,IHOZ,34.0,40.0,relative,reversal,True,-22.07072796999997,-11.909407193870216,-8.227781850000028,1,-11.532406677499997,-0.9657335247113833,,,,,
ACAC_relative_momentum_3_cur,single_asset_return,ACAC,27.0,3.0,relative,momentum,False,-22.075473279999922,-9.142817288962338,-2.3337473200000023,1,-8.29928198249998,-0.6761804656487079,,,,,
HETT_absolute_momentum_2_lag,single_asset_return,HETT,7.0,2.0,absolute,momentum,True,-22.105892949999998,-5.402996979809223,-1.4932969700001377,2,-4.1514432325001005,-0.44907647151916286,,,,,
FCSG_resid_reversal_top10_w20_e1.0_x0.0_cur,residual_z,FCSG,47.0,,,reversal,False,-22.11432842000001,-1.1063264662478547,-22.11432842000001,2,1.5710400774999291,0.19695897187296657,10.0,20.0,1.0,0.0,
FCSG_relative_momentum_10_lag,single_asset_return,FCSG,47.0,10.0,relative,momentum,True,-22.1405192600001,-4.245068036382657,0.13358623681818868,2,-1.4699609300000727,-0.09569235606435758,,,,,
FCSG_absolute_reversal_3_lag,single_asset_return,FCSG,47.0,3.0,absolute,reversal,True,-22.15862933000004,-0.9267233471649211,-0.7076969899999859,1,0.7954594850000337,0.06326074270436154,,,,,
NWIG_relative_momentum_10_lag,single_asset_return,NWIG,20.0,10.0,relative,momentum,True,-22.189252470000156,-10.6408876591859,-16.233797680000134,1,-9.91067244000013,-0.7734501429678178,,,,,
SRTX_absolute_reversal_5_lag,single_asset_return,SRTX,28.0,5.0,absolute,reversal,True,-22.203823649999993,-5.9304908270864285,-0.7234734300000127,1,-4.6040563374999826,-0.38073970748903774,,,,,
MTNS_absolute_momentum_5_lag,single_asset_return,MTNS,33.0,5.0,absolute,momentum,True,-22.21216035000011,0.812471151263433,-3.3062859500001287,2,3.3084793574999485,0.2788902012574747,,,,,
AMRP_absolute_reversal_2_cur,single_asset_return,AMRP,5.0,2.0,absolute,reversal,False,-22.234516940000066,-0.3462102244840981,38.57099741253066,2,3.0753078249999586,0.12878642917518413,,,,,
ALUT_absolute_momentum_10_cur,single_asset_return,ALUT,26.0,10.0,absolute,momentum,False,-22.23557738000003,-8.659124993239963,11.672553017040205,1,-7.232452785000032,-0.5302922397123465,,,,,
AGVF_resid_reversal_top10_w10_e1.0_x0.0_cur,residual_z,AGVF,23.0,,,reversal,False,-22.235706009999994,-10.31542231473937,-16.512480730000025,1,-9.630062032500021,-0.790892335164475,10.0,10.0,1.0,0.0,
DUCT_relative_reversal_2_cur,single_asset_return,DUCT,9.0,2.0,relative,reversal,False,-22.264883579999978,-8.46380597682612,-22.264883579999978,2,-8.013407454999964,-0.6269383985270889,,,,,
ELLT_resid_reversal_top10_w10_e0.5_x0.0_cur,residual_z,ELLT,4.0,,,reversal,False,-22.268978910000023,-9.408061977499983,-8.837614089999953,0,-9.408061977499983,-0.9177937619541163,10.0,10.0,0.5,0.0,
MTNS_absolute_reversal_5_cur,single_asset_return,MTNS,33.0,5.0,absolute,reversal,False,-22.28639239000004,-15.03232571250005,-10.555849300000064,0,-15.03232571250005,-1.2864032599191015,,,,,
DUCT_resid_reversal_top10_w40_e1.0_x0.0_cur,residual_z,DUCT,9.0,,,reversal,False,-22.287211340000066,-10.368633791737643,-0.6917295199999717,1,-9.302220770000018,-0.716912124446783,10.0,40.0,1.0,0.0,
CTGI_absolute_momentum_10_lag,single_asset_return,CTGI,25.0,10.0,absolute,momentum,True,-22.291877709999845,3.1089687558655155,-3.0551597500000387,2,7.389943617500048,0.40826959890145464,,,,,
BENI_relative_momentum_10_cur,single_asset_return,BENI,42.0,10.0,relative,momentum,False,-22.292755930000094,-16.937964840000014,-17.338468199999863,0,-16.937964840000014,-2.4139008980408074,,,,,
MHRM_absolute_momentum_10_cur,single_asset_return,MHRM,49.0,10.0,absolute,momentum,False,-22.35878895000009,-8.368339388437047,-2.9821399100000234,1,-6.904717252500054,-0.5092716784173086,,,,,
FCSG_absolute_momentum_40_lag,single_asset_return,FCSG,47.0,40.0,absolute,momentum,True,-22.415237339999784,-10.263038909248376,-18.75686356999995,2,-9.352142764999911,-0.5786431689975127,,,,,
HTRK_absolute_momentum_10_cur,single_asset_return,HTRK,44.0,10.0,absolute,momentum,False,-22.44421388999979,-10.42013171368843,-16.643216879999926,1,-10.073182247499943,-0.8544665672976515,,,,,
HETT_relative_momentum_10_lag,single_asset_return,HETT,7.0,10.0,relative,momentum,True,-22.450126150000013,-14.332741102500073,-16.64421277000014,0,-14.332741102500073,-1.6020437238753198,,,,,
DUCT_relative_momentum_40_lag,single_asset_return,DUCT,9.0,40.0,relative,momentum,True,-22.45075985999998,-1.4328174543846242,-22.45075985999998,2,1.38596698000004,0.09181715935646845,,,,,
CUBO_absolute_momentum_40_cur,single_asset_return,CUBO,14.0,40.0,absolute,momentum,False,-22.458111830000007,-9.715581698469661,-14.80995062,1,-8.423768912500002,-0.8762528446460242,,,,,
DIHO_absolute_reversal_5_lag,single_asset_return,DIHO,17.0,5.0,absolute,reversal,True,-22.486985270000115,-6.736507201001752,14.015003016504318,2,-4.18497292750002,-0.2914657971304559,,,,,
NAYO_relative_momentum_40_cur,single_asset_return,NAYO,35.0,40.0,relative,momentum,False,-22.493282569999966,-16.98135959499996,-16.30825509999997,0,-16.98135959499996,-0.8353820018264049,,,,,
FWWG_absolute_reversal_3_cur,single_asset_return,FWWG,36.0,3.0,absolute,reversal,False,-22.496777300000094,-11.376833295000054,-8.742372299999843,0,-11.376833295000054,-1.207719250236401,,,,,
SRNA_relative_reversal_2_cur,single_asset_return,SRNA,3.0,2.0,relative,reversal,False,-22.51084456000015,-10.43152144141223,-11.539647679999925,1,-9.172949865000064,-0.9578566490509324,,,,,
AENO_absolute_reversal_40_lag,single_asset_return,AENO,1.0,40.0,absolute,reversal,True,-22.52545516000002,-12.105074349246923,-5.688027929999935,1,-11.790154880000019,-0.998936559650433,,,,,
NGTE_absolute_momentum_2_lag,single_asset_return,NGTE,45.0,2.0,absolute,momentum,True,-22.53140902999967,-8.359048539705723,2.966325242907173,2,-6.397567982499914,-0.41501881145214436,,,,,
ELLT_relative_momentum_3_lag,single_asset_return,ELLT,4.0,3.0,relative,momentum,True,-22.56164015999999,-3.696034787008017,-22.56164015999999,1,-2.990669315000032,-0.21611792762358273,,,,,
SRNA_relative_reversal_3_cur,single_asset_return,SRNA,3.0,3.0,relative,reversal,False,-22.571020599999994,-12.280849120000031,-11.415109580000044,0,-12.280849120000031,-1.256700073205437,,,,,
DIHO_absolute_reversal_20_cur,single_asset_return,DIHO,17.0,20.0,absolute,reversal,False,-22.598685300000014,-4.089520391869964,12.33076968234367,2,-1.1781173525000028,-0.057081730895904015,,,,,
NPCK_absolute_momentum_60_lag,single_asset_return,NPCK,11.0,60.0,absolute,momentum,True,-22.622693250000065,-5.296103014960917,-1.0414579400000912,1,-4.297517115000041,-0.4009168923049876,,,,,
AETS_absolute_momentum_60_cur,single_asset_return,AETS,39.0,60.0,absolute,momentum,False,-22.625880119999955,1.1412836579538403,-22.625880119999955,3,7.827551840000076,0.39697833067764915,,,,,
NWIG_relative_reversal_5_lag,single_asset_return,NWIG,20.0,5.0,relative,reversal,True,-22.698044819999996,2.09043178520814,-22.698044819999996,3,6.457611575000029,0.49922758311395926,,,,,
OTCS_absolute_reversal_60_cur,single_asset_return,OTCS,6.0,60.0,absolute,reversal,False,-22.72595247000001,-2.245045653311563,0.29757203975752705,3,3.080038747499948,0.16614471909187772,,,,,
SMAH_relative_momentum_5_lag,single_asset_return,SMAH,10.0,5.0,relative,momentum,True,-22.73325378000004,-10.011446292500066,-22.73325378000004,0,-10.011446292500066,-0.7476058852721781,,,,,
CUBO_relative_reversal_20_lag,single_asset_return,CUBO,14.0,20.0,relative,reversal,True,-22.759012139999967,-9.467734035215642,3.471168269137305,1,-8.265554182499942,-0.8126520461138536,,,,,
FCSG_absolute_reversal_10_lag,single_asset_return,FCSG,47.0,10.0,absolute,reversal,True,-22.83002285999999,-11.686688091619107,-7.01037930999988,1,-11.447755884999935,-0.7098059046505594,,,,,
EORC_resid_reversal_top10_w20_e1.0_x0.0_cur,residual_z,EORC,13.0,,,reversal,False,-22.856567859999977,-18.277619647499996,-17.870811640000028,0,-18.277619647499996,-1.3921808755962166,10.0,20.0,1.0,0.0,
CCNS_absolute_momentum_20_cur,single_asset_return,CCNS,32.0,20.0,absolute,momentum,False,-22.858800560000034,-12.995635721410888,1.312032934356521,1,-11.765246050000009,-0.8833002742403161,,,,,
SPLZ_absolute_reversal_20_cur,single_asset_return,SPLZ,19.0,20.0,absolute,reversal,False,-22.872686179999963,5.136338927065284,-22.872686179999963,3,10.380941527500028,0.7246963099247503,,,,,
HRET_absolute_reversal_20_lag,single_asset_return,HRET,15.0,20.0,absolute,reversal,True,-22.882163889999955,0.2507447257980693,-13.743471259999906,2,2.7719798450000197,0.23153484194804388,,,,,
NAYO_absolute_momentum_5_lag,single_asset_return,NAYO,35.0,5.0,absolute,momentum,True,-22.88248519000008,-11.703213104605592,-20.71252661999999,1,-9.07865378000005,-0.44910440008273267,,,,,
EELT_absolute_reversal_20_lag,single_asset_return,EELT,37.0,20.0,absolute,reversal,True,-22.907480910000032,-2.411172519618977,3.338246718589703,3,2.9638677224999763,0.1661948393992223,,,,,
HRET_relative_momentum_3_lag,single_asset_return,HRET,15.0,3.0,relative,momentum,True,-22.917176220000037,-17.101703335000046,-19.293497780000052,0,-17.101703335000046,-1.1928696546138842,,,,,
NWIG_resid_reversal_top10_w40_e0.5_x0.0_cur,residual_z,NWIG,20.0,,,reversal,False,-22.934258919999976,5.092121964988966,12.112794968907975,3,7.559138397499982,0.7416944397887189,10.0,40.0,0.5,0.0,
ACAC_absolute_reversal_60_lag,single_asset_return,ACAC,27.0,60.0,absolute,reversal,True,-22.934582119999977,-3.7054127573658047,-22.934582119999977,1,-2.203653227499953,-0.16767738167778312,,,,,
ACAC_absolute_reversal_40_lag,single_asset_return,ACAC,27.0,40.0,absolute,reversal,True,-22.934582119999977,-4.025417000697736,-22.934582119999977,2,-2.380213172499948,-0.17802897217080343,,,,,
ACAC_absolute_reversal_60_cur,single_asset_return,ACAC,27.0,60.0,absolute,reversal,False,-22.934582119999977,-4.427354238740612,-22.934582119999977,1,-2.90761954249996,-0.22249415409950543,,,,,
ACAC_absolute_reversal_40_cur,single_asset_return,ACAC,27.0,40.0,absolute,reversal,False,-22.934582119999977,-5.768727041330746,-22.934582119999977,1,-4.196753147499953,-0.32135240047338554,,,,,
RTTH_absolute_reversal_60_lag,single_asset_return,RTTH,18.0,60.0,absolute,reversal,True,-22.93876079000007,8.652587219845698,2.106079348006479,3,14.248683967499927,0.6266232680746515,,,,,
AENO_absolute_reversal_20_lag,single_asset_return,AENO,1.0,20.0,absolute,reversal,True,-22.95062226999991,-8.920972906285963,3.538399420088889,2,-6.146837319999907,-0.5101275304472283,,,,,
SMAH_absolute_momentum_20_lag,single_asset_return,SMAH,10.0,20.0,absolute,momentum,True,-22.952102119999964,-7.664355105981066,-13.383327180000014,1,-6.178199917499997,-0.4329829983008861,,,,,
HRND_resid_momentum_top10_w40_e1.0_x0.0_cur,residual_z,HRND,38.0,,,momentum,False,-22.972532589999986,-4.9180396389687555,-6.711750800000058,2,-1.34997450250001,-0.12831181148770882,10.0,40.0,1.0,0.0,
DIHO_relative_momentum_20_lag,single_asset_return,DIHO,17.0,20.0,relative,momentum,True,-22.97770405999995,1.5952212979361278,-22.97770405999995,2,4.209828602500009,0.2992263923416322,,,,,
FWWG_absolute_momentum_40_lag,single_asset_return,FWWG,36.0,40.0,absolute,momentum,True,-22.998828790000008,-10.212101343031337,-5.635187959999912,1,-9.867765764999962,-1.0523828932660102,,,,,
AETS_resid_reversal_top10_w20_e1.0_x0.0_cur,residual_z,AETS,39.0,,,reversal,False,-23.00785124999993,-8.155655143343424,2.7520472666262354,1,-6.178765942499995,-0.327614182771853,10.0,20.0,1.0,0.0,
ULXY_relative_momentum_3_lag,single_asset_return,ULXY,40.0,3.0,relative,momentum,True,-23.01233765000008,-9.939959722180976,-23.01233765000008,2,-7.815689689999989,-0.42690454246177706,,,,,
HUXZ_absolute_reversal_5_lag,single_asset_return,HUXZ,8.0,5.0,absolute,reversal,True,-23.028029979999975,-10.221395403917025,4.332156254331862,1,-8.585285682499993,-0.6205611986152353,,,,,
FCSG_absolute_reversal_2_lag,single_asset_return,FCSG,47.0,2.0,absolute,reversal,True,-23.034918210000043,7.533799147461755,8.026453928073481,3,12.905994419999947,0.8205838822373206,,,,,
AENO_absolute_momentum_10_cur,single_asset_return,AENO,1.0,10.0,absolute,momentum,False,-23.047540909999963,-2.896833887920078,26.922757386388845,2,-1.6997417499999985,-0.1742353071129602,,,,,
MSDP_relative_momentum_2_cur,single_asset_return,MSDP,12.0,2.0,relative,momentum,False,-23.05540015999991,-8.656888343085688,-23.05540015999991,2,-5.764595744999915,-0.39192154288547587,,,,,
MSDP_absolute_reversal_40_cur,single_asset_return,MSDP,12.0,40.0,absolute,reversal,False,-23.108680900000035,-3.0323042270745493,-23.108680900000035,2,0.4221058699999549,0.03872435098044985,,,,,
MHRM_resid_momentum_top10_w20_e0.5_x0.0_cur,residual_z,MHRM,49.0,,,momentum,False,-23.111725360000026,-7.967609271716642,4.256464573133309,1,-6.443216149999973,-0.5561714630805522,10.0,20.0,0.5,0.0,
IHOZ_relative_reversal_10_lag,single_asset_return,IHOZ,34.0,10.0,relative,reversal,True,-23.148405029999996,-8.596391630309636,-15.331781289999963,2,-6.307044207499999,-0.5091560590655013,,,,,
ACAC_absolute_reversal_5_cur,single_asset_return,ACAC,27.0,5.0,absolute,reversal,False,-23.17696715999991,8.212961362439751,-23.17696715999991,3,11.012914042500084,0.8604103802574559,,,,,
